condition,seed,bin_idx,rollout,fall_step,tracking_error,epte_sp,v_x_mean,v_x_signed_mean,vfc,action_rate,term_reason,duty_factor,stride_freq_hz,stride_length_m
uniform,0,0,35,999,0.17132829129695892,0.17215697467327118,0.24112330377101898,0.23936104774475098,0.9574441909790039,0.24555261433124542,time_out,0.6095000505447388,2.5875000953674316,0.09250668436288834
uniform,0,0,36,999,0.1755167692899704,0.176341250538826,0.2604193687438965,0.260256290435791,1.041025161743164,0.25139978528022766,time_out,0.5989999771118164,2.6500000953674316,0.0982099175453186
uniform,0,0,37,999,0.23722325265407562,0.2379860281944275,0.29727742075920105,0.2972244918346405,1.188897967338562,0.2630265951156616,time_out,0.5709999799728394,2.987499952316284,0.09948936849832535
uniform,0,0,38,999,0.21708591282367706,0.217868834733963,0.27587029337882996,0.27482515573501587,1.0993006229400635,0.25545555353164673,time_out,0.5992500185966492,2.8375000953674316,0.09685467928647995
uniform,0,0,39,999,0.18568627536296844,0.18650060892105103,0.2775369882583618,0.27737557888031006,1.1095023155212402,0.25631940364837646,time_out,0.5902500152587891,2.8874998092651367,0.09606081247329712
uniform,0,0,40,999,0.17356064915657043,0.1743870973587036,0.2600635886192322,0.25770655274391174,1.030826210975647,0.24616879224777222,time_out,0.6044999957084656,2.674999952316284,0.0963388979434967
uniform,0,0,41,999,0.3559839129447937,0.3566279411315918,0.32841479778289795,0.328337699174881,1.313350796699524,0.27092722058296204,time_out,0.5649999976158142,3.1875,0.10300790518522263
uniform,0,0,42,999,0.23787163197994232,0.23863376677036285,0.28063684701919556,0.2797224819660187,1.1188899278640747,0.257982462644577,time_out,0.5774999856948853,2.8874998092651367,0.09687359631061554
uniform,0,0,43,999,0.2913854420185089,0.29209408164024353,0.3129218816757202,0.3126771152019501,1.2507084608078003,0.2638000547885895,time_out,0.5634999871253967,3.112499952316284,0.10045851022005081
uniform,0,0,44,999,0.20678812265396118,0.20758134126663208,0.24430052936077118,0.24345295131206512,0.9738118052482605,0.24496294558048248,time_out,0.5974999666213989,2.5374999046325684,0.09594205021858215
uniform,0,0,45,999,0.20482461154460907,0.20561979711055756,0.2205025851726532,0.21958565711975098,0.8783426284790039,0.23602887988090515,time_out,0.6207499504089355,2.424999952316284,0.09055078774690628
uniform,0,0,46,999,0.24181775748729706,0.24257595837116241,0.2901461720466614,0.28899410367012024,1.155976414680481,0.26091912388801575,time_out,0.5924999713897705,2.924999952316284,0.09880140423774719
