step,bin_idx,weight,mean_reward,n_samples,n_falls,mean_ep_len,mean_vx_at_term,r_en
1680,6,0.125000,0.000000,374,374,33.845,0.476221,0.000000
1680,7,0.125000,0.000000,392,392,31.699,0.434006,0.000000
1728,0,0.125000,0.806325,139,139,177.439,0.387512,0.000000
1728,1,0.125000,0.358829,384,384,89.677,0.437266,0.000000
1728,2,0.125000,0.034404,406,406,51.842,0.534606,0.000000
1728,3,0.125000,0.000778,364,364,40.755,0.566963,0.000000
1728,4,0.125000,0.000002,349,349,36.653,0.547368,0.000000
1728,5,0.125000,0.000000,374,374,33.254,0.516604,0.000000
1728,6,0.125000,0.000000,328,328,31.402,0.482413,0.000000
1728,7,0.125000,0.000000,346,346,29.393,0.449370,0.000000
1776,0,0.125000,0.799135,83,83,200.759,0.454241,0.000000
1776,1,0.125000,0.362098,308,308,91.250,0.434218,0.000000
1776,2,0.125000,0.032190,333,333,49.369,0.538655,0.000000
1776,3,0.125000,0.000500,349,349,39.837,0.552898,0.000000
1776,4,0.125000,0.000002,333,333,35.706,0.554412,0.000000
1776,5,0.125000,0.000000,331,331,32.012,0.503450,0.000000
1776,6,0.125000,0.000000,335,335,30.209,0.461168,0.000000
1776,7,0.125000,0.000000,373,373,28.901,0.434917,0.000000
1824,0,0.125000,0.816032,85,85,200.553,0.379428,0.000000
1824,1,0.125000,0.342574,407,407,92.894,0.462393,0.000000
1824,2,0.125000,0.031730,327,327,46.667,0.548854,0.000000
1824,3,0.125000,0.000487,362,362,38.619,0.546639,0.000000
1824,4,0.125000,0.000001,309,309,33.602,0.519090,0.000000
1824,5,0.125000,0.000000,319,319,30.624,0.476495,0.000000
1824,6,0.125000,0.000000,317,317,29.095,0.445514,0.000000
1824,7,0.125000,0.000000,274,274,27.679,0.415261,0.000000
1872,0,0.125000,0.818601,110,109,233.691,0.404397,0.000000
1872,1,0.125000,0.359743,344,344,84.465,0.464189,0.000000
1872,2,0.125000,0.028964,291,291,44.667,0.546149,0.000000
1872,3,0.125000,0.000371,294,294,36.861,0.525302,0.000000
1872,4,0.125000,0.000001,325,325,32.855,0.512307,0.000000
1872,5,0.125000,0.000000,282,282,30.025,0.472974,0.000000
1872,6,0.125000,0.000000,298,298,28.201,0.438282,0.000000
1872,7,0.125000,0.000000,294,294,26.915,0.399042,0.000000
1920,0,0.125000,0.831014,346,346,249.038,0.416822,0.000000
1920,1,0.125000,0.363609,378,378,65.603,0.511385,0.000000
1920,2,0.125000,0.026747,298,298,40.758,0.542964,0.000000
1920,3,0.125000,0.000295,318,318,34.651,0.514417,0.000000
1920,4,0.125000,0.000001,278,278,31.115,0.489075,0.000000
1920,5,0.125000,0.000000,276,276,28.493,0.444151,0.000000
1920,6,0.125000,0.000000,275,275,26.895,0.386176,0.000000
1920,7,0.125000,0.000000,330,330,25.615,0.365077,0.000000
1968,0,0.125000,0.842853,364,364,277.291,0.345318,0.000000
1968,1,0.125000,0.363773,263,263,54.175,0.490780,0.000000
1968,2,0.125000,0.027918,307,307,41.134,0.538546,0.000000
1968,3,0.125000,0.000331,340,340,34.000,0.527943,0.000000
1968,4,0.125000,0.000001,340,340,30.147,0.478793,0.000000
1968,5,0.125000,0.000000,344,344,27.919,0.436007,0.000000
1968,6,0.125000,0.000000,331,331,25.891,0.379357,0.000000
1968,7,0.125000,0.000000,345,345,25.043,0.338407,0.000000
2016,0,0.125000,0.840853,207,207,301.130,0.364669,0.000000
2016,1,0.125000,0.370094,284,284,56.394,0.480500,0.000000
2016,2,0.125000,0.027584,283,283,40.777,0.528606,0.000000
2016,3,0.125000,0.000359,291,291,34.725,0.517290,0.000000
2016,4,0.125000,0.000001,314,314,30.748,0.493539,0.000000
2016,5,0.125000,0.000000,321,321,28.087,0.453664,0.000000
2016,6,0.125000,0.000000,304,304,26.178,0.397197,0.000000
2016,7,0.125000,0.000000,293,293,25.287,0.367859,0.000000
2064,0,0.125000,0.830422,115,114,294.096,0.422329,0.000000
2064,1,0.125000,0.364283,209,209,65.139,0.450975,0.000000
2064,2,0.125000,0.028006,264,264,45.152,0.527892,0.000000
2064,3,0.125000,0.000385,278,278,37.806,0.531848,0.000000
2064,4,0.125000,0.000001,264,264,32.826,0.517123,0.000000
2064,5,0.125000,0.000000,273,273,29.275,0.467160,0.000000
2064,6,0.125000,0.000000,243,243,27.107,0.397100,0.000000
2064,7,0.125000,0.000000,262,262,25.668,0.373583,0.000000
2112,0,0.125000,0.834611,126,122,344.190,0.442503,0.000000
