condition,seed,bin_idx,rollout,fall_step,tracking_error,epte_sp,v_x_mean,v_x_signed_mean,vfc,action_rate,term_reason,duty_factor,stride_freq_hz,stride_length_m
uniform,0,0,32,999,0.8450596332550049,0.8452146649360657,0.07025999575853348,0.038985371589660645,0.15594148635864258,0.1798667013645172,time_out,0.7857499718666077,1.8125,0.021509170532226562
uniform,0,0,33,999,0.6901692748069763,0.6904791593551636,0.10408712178468704,0.07792218774557114,0.31168875098228455,0.18046683073043823,time_out,0.7327499389648438,2.4875001907348633,0.03132550045847893
uniform,0,0,34,999,0.7021993398666382,0.7024971842765808,0.09802285581827164,0.08233041316270828,0.32932165265083313,0.17487554252147675,time_out,0.7537499666213989,2.5999999046325684,0.03166554495692253
uniform,0,0,35,999,0.7479640245437622,0.7482160925865173,0.09330151975154877,0.0661977007985115,0.264790803194046,0.1733390837907791,time_out,0.7667499780654907,2.375,0.027872717007994652
uniform,0,0,36,999,0.7567830085754395,0.7570262551307678,0.08704949170351028,0.06858035922050476,0.27432143688201904,0.17677050828933716,time_out,0.7632499933242798,2.5,0.027432143688201904
uniform,0,0,37,999,0.8104424476623535,0.810632050037384,0.08797423541545868,0.0553077831864357,0.2212311327457428,0.18622702360153198,time_out,0.7904999852180481,1.9125001430511475,0.028919100761413574
uniform,0,0,38,999,0.8001654744148254,0.8003653287887573,0.08327660709619522,0.05020881071686745,0.2008352428674698,0.17335893213748932,time_out,0.7950000166893005,2.1624999046325684,0.023217948153614998
uniform,0,0,39,999,0.8274272680282593,0.8275998830795288,0.06562893092632294,0.043393418192863464,0.17357367277145386,0.17888464033603668,time_out,0.7970000505447388,1.6750000715255737,0.0259065181016922
uniform,0,0,40,999,0.8211870193481445,0.8213658928871155,0.09264565259218216,0.05273982509970665,0.2109593003988266,0.18493938446044922,time_out,0.7985000014305115,1.5499999523162842,0.03402569517493248
uniform,0,0,41,999,0.7459263801574707,0.746180534362793,0.08527322113513947,0.06403309851884842,0.2561323940753937,0.17195814847946167,time_out,0.7902500033378601,2.362499952316284,0.027103956788778305
